symbol,name,base,htf,entry_thr,exit_mode,exit_thr,htf_m_min,sl_atr,tp_atr,trail_atr,be_at_r,sides,session,n,ret,pf,wr,dd,sharpe,avg_bars,final,score
EURUSD,15min+1h_e15_hard_hm12_s1.5_t2.5_long,15min,1h,15.0,hard,0.0,12.0,1.5,2.5,0.0,0.0,long,all,1334,-80.01970534139042,0.830296312014066,33.20839580209895,-82.60923350023572,-1.3684613669069894,12.145427286356822,19980.29465860958,-25.12941677362988
EURUSD,15min+1h_e15_hard_hm12_s1.5_t3.5_both,15min,1h,15.0,hard,0.0,12.0,1.5,3.5,0.0,0.0,both,all,1593,-80.17693481487001,0.860547127642299,27.809165097300692,-83.60543442843876,-1.0394567705348203,16.947269303201505,19823.065185129988,-25.099926950626603
EURUSD,15min+1h_e15_hard_hm12_s1.5_t3.5_long,15min,1h,15.0,hard,0.0,12.0,1.5,3.5,0.0,0.0,long,all,1266,-80.14733150276052,0.8450081733752223,26.93522906793049,-84.02697243380106,-1.1608837101630574,16.348341232227487,19852.66849723948,-25.15445172402441
EURUSD,15min+1h_e15_hard_hm12_s2.0_t4.0_both,15min,1h,15.0,hard,0.0,12.0,2.0,4.0,0.0,0.0,both,all,1515,-80.05274204522055,0.8539656337911559,30.56105610561056,-83.19617901191421,-1.2151800045412013,23.501650165016503,19947.257954779452,-25.0950427578075
EURUSD,15min+1h_e15_hard_hm12_s2.0_t4.0_long,15min,1h,15.0,hard,0.0,12.0,2.0,4.0,0.0,0.0,long,all,1334,-80.1659961274426,0.8365128137438541,30.134932533733135,-81.98428729920937,-1.2735167759260675,23.134932533733135,19834.00387255741,-25.094729302706444
EURUSD,15min+1h_e15_hard_hm25_s1.5_t2.5_both,15min,1h,15.0,hard,0.0,25.0,1.5,2.5,0.0,0.0,both,all,1561,-80.06986926818215,0.8569604062111362,33.82447149263293,-82.52665739558542,-1.2422355728040817,13.499039077514414,19930.13073181785,-25.061460051022863
EURUSD,15min+1h_e15_hard_hm25_s1.5_t2.5_long,15min,1h,15.0,hard,0.0,25.0,1.5,2.5,0.0,0.0,long,all,1130,-80.11282083033635,0.8087225199655194,32.389380530973455,-81.23929418270322,-1.5147791253000125,12.458407079646017,19887.17916966365,-25.132278300607783
EURUSD,15min+1h_e15_hard_hm25_s1.5_t3.5_both,15min,1h,15.0,hard,0.0,25.0,1.5,3.5,0.0,0.0,both,all,1568,-80.0623175351696,0.8811554483123816,27.678571428571427,-83.46110414133877,-0.9994988119587818,17.413903061224488,19937.682464830395,-25.037296464217555
EURUSD,15min+1h_e15_hard_hm25_s1.5_t3.5_long,15min,1h,15.0,hard,0.0,25.0,1.5,3.5,0.0,0.0,long,all,1235,-74.67733225127242,0.8564903682018196,27.28744939271255,-76.6910440951306,-0.9718413245401463,16.16842105263158,25322.667748727577,-24.57127112016179
EURUSD,15min+1h_e15_hard_hm25_s2.0_t4.0_both,15min,1h,15.0,hard,0.0,25.0,2.0,4.0,0.0,0.0,both,all,1598,-80.03145195164025,0.8812565986039383,30.725907384230286,-83.08519610549149,-1.1222078482703448,25.037546933667084,19968.54804835975,-25.021524425775425
EURUSD,15min+1h_e15_hard_hm25_s2.0_t4.0_long,15min,1h,15.0,hard,0.0,25.0,2.0,4.0,0.0,0.0,long,all,1105,-71.92006241468101,0.8331886494671816,30.13574660633484,-72.77237208384571,-1.0771607096137454,24.137556561085972,28079.93758531898,-24.404725756273116
EURUSD,15min+1h_e15_neg_hm0_s1.5_t2.5_both,15min,1h,15.0,neg,10.0,0.0,1.5,2.5,0.0,0.0,both,all,1074,-80.09422193048434,0.7060455192873333,36.312849162011176,-80.82739209137084,-2.297906070130151,2.7104283054003724,19905.77806951567,-25.371750762655875
EURUSD,15min+1h_e15_neg_hm0_s1.5_t2.5_long,15min,1h,15.0,neg,10.0,0.0,1.5,2.5,0.0,0.0,long,all,1210,-80.02455491286594,0.681972796432021,36.11570247933884,-80.78577204206351,-2.106674603528822,2.5347107438016527,19975.445087134056,-25.427481087117126
EURUSD,15min+1h_e15_neg_hm0_s1.5_t3.5_both,15min,1h,15.0,neg,10.0,0.0,1.5,3.5,0.0,0.0,both,all,1052,-80.15668447181883,0.7006122399607916,35.836501901140686,-80.96004443046948,-2.128128401559853,2.8659695817490496,19843.31552818116,-25.393138556189555
EURUSD,15min+1h_e15_neg_hm0_s1.5_t3.5_long,15min,1h,15.0,neg,10.0,0.0,1.5,3.5,0.0,0.0,long,all,1058,-80.00907726234487,0.6549403282015803,35.16068052930057,-80.72065711426669,-2.0500304921747534,2.775047258979206,19990.922737655128,-25.491838554560513
EURUSD,15min+1h_e15_neg_hm0_s2.0_t4.0_both,15min,1h,15.0,neg,10.0,0.0,2.0,4.0,0.0,0.0,both,all,1318,-80.02586145475699,0.684137098528913,37.4051593323217,-80.63663716706104,-2.3399977090993733,3.1646433990895297,19974.13854524301,-25.41615719855044
EURUSD,15min+1h_e15_neg_hm0_s2.0_t4.0_long,15min,1h,15.0,neg,10.0,0.0,2.0,4.0,0.0,0.0,long,all,1370,-80.1531819333572,0.6559395125181309,37.372262773722625,-80.68635933595229,-2.3584586450799154,3.1357664233576643,19846.8180666428,-25.493732869477054
EURUSD,15min+1h_e15_neg_hm12_s1.5_t2.5_both,15min,1h,15.0,neg,10.0,12.0,1.5,2.5,0.0,0.0,both,all,1307,-80.00878630790844,0.7076112084841873,38.71461361897475,-80.97134889536898,-2.262097103415456,2.613618974751339,19991.213692091562,-25.370177386920627
EURUSD,15min+1h_e15_neg_hm12_s1.5_t2.5_long,15min,1h,15.0,neg,10.0,12.0,1.5,2.5,0.0,0.0,long,all,1401,-80.1263118477284,0.7057018110024054,36.40256959314775,-80.54726498433855,-2.0360257929238124,2.486081370449679,19873.688152271596,-25.362688545776663
EURUSD,15min+1h_e15_neg_hm12_s1.5_t3.5_both,15min,1h,15.0,neg,10.0,12.0,1.5,3.5,0.0,0.0,both,all,1240,-80.09556189110548,0.6875728620919297,38.306451612903224,-80.4783953499888,-2.207780469142769,2.764516129032258,19904.438108894516,-25.404026134413947
EURUSD,15min+1h_e15_neg_hm12_s1.5_t3.5_long,15min,1h,15.0,neg,10.0,12.0,1.5,3.5,0.0,0.0,long,all,1374,-80.06346642795542,0.6904961686866351,35.880640465793306,-80.27141965457301,-1.9544817585429042,2.6550218340611353,19936.53357204458,-25.38715502158455
EURUSD,15min+1h_e15_neg_hm12_s2.0_t4.0_both,15min,1h,15.0,neg,10.0,12.0,2.0,4.0,0.0,0.0,both,all,1552,-80.13227137734707,0.6752602996682241,39.81958762886598,-80.41380123070776,-2.4637403656668315,3.0315721649484537,19867.728622652932,-25.433692155151633
EURUSD,15min+1h_e15_neg_hm12_s2.0_t4.0_long,15min,1h,15.0,neg,10.0,12.0,2.0,4.0,0.0,0.0,long,all,1550,-80.06882287581925,0.6676014963064825,36.903225806451616,-80.22510317703806,-2.2522137683793977,2.9438709677419355,19931.17712418075,-25.442753301348088
EURUSD,15min+1h_e15_neg_hm25_s1.5_t2.5_both,15min,1h,15.0,neg,10.0,25.0,1.5,2.5,0.0,0.0,both,all,1463,-80.11512591335041,0.7213725779664472,39.576213260423785,-81.33569438740801,-2.1234954422636907,2.6637047163362952,19884.874086649594,-25.35460136711422
EURUSD,15min+1h_e15_neg_hm25_s1.5_t2.5_long,15min,1h,15.0,neg,10.0,25.0,1.5,2.5,0.0,0.0,long,all,1218,-80.04973945550904,0.6716399168365416,35.714285714285715,-80.52130671178904,-2.302208401248236,2.4794745484400655,19950.26054449096,-25.44374205460057
EURUSD,15min+1h_e15_neg_hm25_s1.5_t3.5_both,15min,1h,15.0,neg,10.0,25.0,1.5,3.5,0.0,0.0,both,all,1419,-80.05134027760796,0.7004777439661969,39.112050739957716,-80.74429090444713,-2.065281517771235,2.7815362931642,19948.659722392036,-25.380630887366713
EURUSD,15min+1h_e15_neg_hm25_s1.5_t3.5_long,15min,1h,15.0,neg,10.0,25.0,1.5,3.5,0.0,0.0,long,all,1171,-80.07601832851905,0.644781123157881,35.18360375747225,-80.28384062925561,-2.231560770069145,2.6165670367207516,19923.981671480957,-25.502441550416286
EURUSD,15min+1h_e15_neg_hm25_s2.0_t4.0_both,15min,1h,15.0,neg,10.0,25.0,2.0,4.0,0.0,0.0,both,all,1768,-80.13254427063221,0.6973114049414648,40.44117647058823,-80.57133245364383,-2.2671308370507357,3.021493212669683,19867.45572936779,-25.38487655661738
EURUSD,15min+1h_e15_neg_hm25_s2.0_t4.0_long,15min,1h,15.0,neg,10.0,25.0,2.0,4.0,0.0,0.0,long,all,1287,-80.03061362960537,0.6198049902966942,35.27583527583528,-80.18719352941139,-2.5791189388624414,2.9052059052059054,19969.386370394623,-25.559199810618935
EURUSD,15min+1h_e20_zero_hm0_s1.5_t2.5_both,15min,1h,20.0,zero,0.0,0.0,1.5,2.5,0.0,0.0,both,all,1019,-80.09109642333145,0.6489676105277763,35.91756624141315,-80.49056897924423,-2.5426251979412817,1.9391560353287536,19908.903576668545,-25.500847589783586
EURUSD,15min+1h_e20_zero_hm0_s1.5_t2.5_long,15min,1h,20.0,zero,0.0,0.0,1.5,2.5,0.0,0.0,long,all,1223,-80.03877343523847,0.6497495997999934,36.6312346688471,-80.35071827396992,-2.277160148424697,1.6271463614063777,19961.226564761535,-25.491205668868353
EURUSD,15min+1h_e20_zero_hm0_s1.5_t3.5_both,15min,1h,20.0,zero,0.0,0.0,1.5,3.5,0.0,0.0,both,all,1002,-80.044552375644,0.6444713399454778,35.728542914171655,-80.51912795059273,-2.432586062392519,2.034930139720559,19955.447624356006,-25.511368863185776
EURUSD,15min+1h_e20_zero_hm0_s1.5_t3.5_long,15min,1h,20.0,zero,0.0,0.0,1.5,3.5,0.0,0.0,long,all,1207,-80.0676434608694,0.6421704936855444,36.28831814415907,-80.45355589503066,-2.198130855526696,1.7572493786246892,19932.356539130593,-25.51542174002214
EURUSD,15min+1h_e20_zero_hm0_s2.0_t4.0_both,15min,1h,20.0,zero,0.0,0.0,2.0,4.0,0.0,0.0,both,all,1514,-80.12222402178828,0.6543819337061348,38.63936591809775,-80.53489443641462,-2.519042677122692,2.2100396301188905,19877.775978211706,-25.49032990406278
EURUSD,15min+1h_e20_zero_hm0_s2.0_t4.0_long,15min,1h,20.0,zero,0.0,0.0,2.0,4.0,0.0,0.0,long,all,1609,-80.04609755167422,0.6521988062526909,37.47669359850839,-80.39396654125542,-2.460900182042837,1.9726538222498446,19953.902448325774,-25.48710554808546
EURUSD,15min+1h_e20_zero_hm12_s1.5_t2.5_both,15min,1h,20.0,zero,0.0,12.0,1.5,2.5,0.0,0.0,both,all,1342,-80.08209622311054,0.6980487739545728,38.971684053651266,-80.6471669164656,-2.442754826419992,1.8569299552906111,19917.90377688947,-25.384048590696615
EURUSD,15min+1h_e20_zero_hm12_s1.5_t2.5_long,15min,1h,20.0,zero,0.0,12.0,1.5,2.5,0.0,0.0,long,all,1329,-80.15710087742424,0.6858726341113441,36.56884875846501,-80.3342216367223,-2.335595259108247,1.601956358164033,19842.899122575764,-25.4049713152875
EURUSD,15min+1h_e20_zero_hm12_s1.5_t3.5_both,15min,1h,20.0,zero,0.0,12.0,1.5,3.5,0.0,0.0,both,all,1329,-80.1688146245092,0.6831383396348596,38.675696012039126,-80.54995975385523,-2.3568977078545172,1.9352896914973665,19831.185375490797,-25.42090512604743
EURUSD,15min+1h_e20_zero_hm12_s1.5_t3.5_long,15min,1h,20.0,zero,0.0,12.0,1.5,3.5,0.0,0.0,long,all,1314,-80.17820275517164,0.6722643517222994,36.37747336377473,-80.35513515587422,-2.284998946249776,1.7328767123287672,19821.797244828354,-25.440672637136085
EURUSD,15min+1h_e20_zero_hm12_s2.0_t4.0_both,15min,1h,20.0,zero,0.0,12.0,2.0,4.0,0.0,0.0,both,all,1812,-80.08581716199761,0.6802979791816794,40.01103752759382,-80.31227998315607,-2.488140664832596,2.122516556291391,19914.182838002387,-25.415178937851948
EURUSD,15min+1h_e20_zero_hm12_s2.0_t4.0_long,15min,1h,20.0,zero,0.0,12.0,2.0,4.0,0.0,0.0,long,all,1468,-80.04653248007547,0.6424336325525786,36.444141689373296,-80.18041201972022,-2.6554919820809406,1.8869209809264305,19953.467519924532,-25.502993698610382
EURUSD,15min+1h_e20_zero_hm25_s1.5_t2.5_both,15min,1h,20.0,zero,0.0,25.0,1.5,2.5,0.0,0.0,both,all,1416,-80.06815752441982,0.7082948420934054,38.91242937853107,-81.29722482556232,-2.427675516890785,1.8460451977401129,19931.842475580183,-25.383878188765774
EURUSD,15min+1h_e20_zero_hm25_s1.5_t2.5_long,15min,1h,20.0,zero,0.0,25.0,1.5,2.5,0.0,0.0,long,all,1170,-80.01550186908003,0.6467227018310463,35.8974358974359,-80.52540969802793,-2.617466603942465,1.6094017094017095,19984.49813091997,-25.504829708106705
EURUSD,15min+1h_e20_zero_hm25_s1.5_t3.5_both,15min,1h,20.0,zero,0.0,25.0,1.5,3.5,0.0,0.0,both,all,1317,-80.07407783580749,0.6879696187702401,38.26879271070615,-81.28587773362977,-2.4138636571948537,1.9400151860288535,19925.922164192507,-25.43447417585189
EURUSD,15min+1h_e20_zero_hm25_s1.5_t3.5_long,15min,1h,20.0,zero,0.0,25.0,1.5,3.5,0.0,0.0,long,all,1152,-80.06216586432903,0.6318247053721338,35.763888888888886,-80.52152861751532,-2.5267941098461,1.7274305555555556,19937.83413567097,-25.54378601584344
EURUSD,15min+1h_e20_zero_hm25_s2.0_t4.0_both,15min,1h,20.0,zero,0.0,25.0,2.0,4.0,0.0,0.0,both,all,1631,-80.0707444143957,0.67254197924636,39.30104230533415,-80.8723828554984,-2.700225265270557,2.0803188228080933,19929.255585604293,-25.456370142679866
EURUSD,15min+1h_e20_zero_hm25_s2.0_t4.0_long,15min,1h,20.0,zero,0.0,25.0,2.0,4.0,0.0,0.0,long,all,1308,-80.07341396984742,0.6009268589163889,35.62691131498471,-80.41994881320691,-2.980021500272554,1.8539755351681957,19926.586030152586,-25.6174173640312
EURUSD,15min+1h_e20_hard_hm0_s1.5_t2.5_both,15min,1h,20.0,hard,0.0,0.0,1.5,2.5,0.0,0.0,both,all,1179,-80.14246488149995,0.8311559807899673,32.56997455470738,-82.62763037496161,-1.52533656982847,10.060220525869381,19857.535118500055,-25.132913858283544
EURUSD,15min+1h_e20_hard_hm0_s1.5_t2.5_long,15min,1h,20.0,hard,0.0,0.0,1.5,2.5,0.0,0.0,long,all,959,-80.1411809221242,0.7701262386424262,31.49113660062565,-81.08937256720634,-1.728408685561256,10.820646506777894,19858.819077875796,-25.223906542967157
EURUSD,15min+1h_e20_hard_hm0_s1.5_t3.5_both,15min,1h,20.0,hard,0.0,0.0,1.5,3.5,0.0,0.0,both,all,1091,-80.12263982037925,0.8182877893032589,26.672777268560953,-81.74013244971066,-1.3715909653711829,13.665444546287809,19877.36017962075,-25.12879141754545
EURUSD,15min+1h_e20_hard_hm0_s1.5_t3.5_long,15min,1h,20.0,hard,0.0,0.0,1.5,3.5,0.0,0.0,long,all,1308,-80.00634296652942,0.8252812089632872,27.217125382262996,-81.4587118714114,-1.2308664690974631,13.894495412844037,19993.657033470583,-25.095399171109413
EURUSD,15min+1h_e20_hard_hm0_s2.0_t4.0_both,15min,1h,20.0,hard,0.0,0.0,2.0,4.0,0.0,0.0,both,all,1665,-80.06135223134952,0.857290381336633,31.11111111111111,-81.02158271407484,-1.1974434401224645,18.65885885885886,19938.64776865048,-25.00009144447539
EURUSD,15min+1h_e20_hard_hm0_s2.0_t4.0_long,15min,1h,20.0,hard,0.0,0.0,2.0,4.0,0.0,0.0,long,all,1306,-80.12652722143314,0.8218151361260542,30.16845329249617,-80.70529130349354,-1.371606954985293,19.973200612557427,19873.472778566866,-25.078734900681933
EURUSD,15min+1h_e20_hard_hm12_s1.5_t2.5_both,15min,1h,20.0,hard,0.0,12.0,1.5,2.5,0.0,0.0,both,all,1569,-80.05801831277269,0.8658691065712517,33.52453792224347,-84.890806699017,-1.2528689097483894,12.4302103250478,19941.98168722732,-25.133280234043458
EURUSD,15min+1h_e20_hard_hm12_s1.5_t2.5_long,15min,1h,20.0,hard,0.0,12.0,1.5,2.5,0.0,0.0,long,all,1232,-80.14495903038615,0.8192987705507073,32.79220779220779,-83.64967600865239,-1.462901207059149,12.103084415584416,19855.040969613845,-25.203538475184775
EURUSD,15min+1h_e20_hard_hm12_s1.5_t3.5_both,15min,1h,20.0,hard,0.0,12.0,1.5,3.5,0.0,0.0,both,all,1572,-80.16677208294529,0.8744182598010575,27.480916030534353,-84.39221685044042,-1.0528567452525885,16.452926208651398,19833.2279170547,-25.096313907832787
EURUSD,15min+1h_e20_hard_hm12_s1.5_t3.5_long,15min,1h,20.0,hard,0.0,12.0,1.5,3.5,0.0,0.0,long,all,1203,-80.0990087416281,0.8465258433385975,26.517040731504572,-85.21670156098901,-1.212028445900335,15.674979218620116,19900.99125837191,-25.19631380375819
EURUSD,15min+1h_e20_hard_hm12_s2.0_t4.0_both,15min,1h,20.0,hard,0.0,12.0,2.0,4.0,0.0,0.0,both,all,1635,-80.0067130722972,0.8754177639150773,30.581039755351682,-84.67383335939218,-1.1450416229612423,23.316207951070336,19993.286927702804,-25.098677447479883
EURUSD,15min+1h_e20_hard_hm12_s2.0_t4.0_long,15min,1h,20.0,hard,0.0,12.0,2.0,4.0,0.0,0.0,long,all,1407,-78.48990795655932,0.8471351384477593,30.419331911869225,-82.54378723214158,-1.1790113107832876,22.606965174129353,21510.09204344068,-25.023509961428637
EURUSD,15min+1h_e20_hard_hm25_s1.5_t2.5_both,15min,1h,20.0,hard,0.0,25.0,1.5,2.5,0.0,0.0,both,all,1474,-80.09537340112533,0.8632962887729752,33.51424694708277,-83.42204717947264,-1.2875772116508997,13.063093622795115,19904.626598874667,-25.08245610129148
EURUSD,15min+1h_e20_hard_hm25_s1.5_t2.5_long,15min,1h,20.0,hard,0.0,25.0,1.5,2.5,0.0,0.0,long,all,1123,-80.13262029049109,0.8166132163274302,32.32413178984862,-82.13364396780905,-1.5582775635353072,12.011576135351737,19867.379709508903,-25.149117529513433
EURUSD,15min+1h_e20_hard_hm25_s1.5_t3.5_both,15min,1h,20.0,hard,0.0,25.0,1.5,3.5,0.0,0.0,both,all,1445,-80.10478142676749,0.8826937170137844,27.197231833910035,-83.04995846472877,-1.0625144838429272,16.737024221453286,19895.21857323251,-25.01945530312539
EURUSD,15min+1h_e20_hard_hm25_s1.5_t3.5_long,15min,1h,20.0,hard,0.0,25.0,1.5,3.5,0.0,0.0,long,all,1161,-67.61620600782608,0.8734163788270654,27.56244616709733,-72.0185950307807,-0.8146085482520239,15.404823428079242,32383.793992173916,-23.823763916854645
EURUSD,15min+1h_e20_hard_hm25_s2.0_t4.0_both,15min,1h,20.0,hard,0.0,25.0,2.0,4.0,0.0,0.0,both,all,1477,-80.03891204141961,0.874841647229573,30.264048747461068,-83.6269152872559,-1.1912521805972855,24.576844955991877,19961.087958580396,-25.05952897507309
EURUSD,15min+1h_e20_hard_hm25_s2.0_t4.0_long,15min,1h,20.0,hard,0.0,25.0,2.0,4.0,0.0,0.0,long,all,1042,-65.77707606068405,0.8422059140783266,30.42226487523992,-67.82906777545475,-0.9433270581426627,23.761996161228407,34222.92393931595,-23.85372155546373
EURUSD,15min+1h_e20_neg_hm0_s1.5_t2.5_both,15min,1h,20.0,neg,10.0,0.0,1.5,2.5,0.0,0.0,both,all,992,-80.02254253475905,0.6781174612752067,35.483870967741936,-80.47303173438348,-2.3453505021151018,2.6360887096774195,19977.457465240943,-25.424529317577687
EURUSD,15min+1h_e20_neg_hm0_s1.5_t2.5_long,15min,1h,20.0,neg,10.0,0.0,1.5,2.5,0.0,0.0,long,all,1167,-80.14331494230082,0.6641210549254376,35.646958011996574,-80.5535151524104,-2.133854971320425,2.3530419880034277,19856.685057699186,-25.467570566474855
EURUSD,15min+1h_e20_neg_hm0_s1.5_t3.5_both,15min,1h,20.0,neg,10.0,0.0,1.5,3.5,0.0,0.0,both,all,976,-80.04802417143637,0.6722356440969692,34.93852459016394,-80.57190693077622,-2.219379708187372,2.771516393442623,19951.975828563627,-25.444208133846082
EURUSD,15min+1h_e20_neg_hm0_s1.5_t3.5_long,15min,1h,20.0,neg,10.0,0.0,1.5,3.5,0.0,0.0,long,all,1052,-80.02191825874239,0.6418991253691279,34.98098859315589,-80.50883458796653,-2.1276165312583646,2.5513307984790874,19978.081741257607,-25.51648230044554
EURUSD,15min+1h_e20_neg_hm0_s2.0_t4.0_both,15min,1h,20.0,neg,10.0,0.0,2.0,4.0,0.0,0.0,both,all,1244,-80.02803287848536,0.6613531016708477,37.057877813504824,-80.4799640011313,-2.420433635313586,3.0868167202572345,19971.967121514637,-25.466937121007547
EURUSD,15min+1h_e20_neg_hm0_s2.0_t4.0_long,15min,1h,20.0,neg,10.0,0.0,2.0,4.0,0.0,0.0,long,all,1630,-80.14092209394667,0.6722491876487,37.423312883435585,-80.56197417157671,-2.195107324490207,2.926993865030675,19859.077906053324,-25.447492881499187
EURUSD,15min+1h_e20_neg_hm12_s1.5_t2.5_both,15min,1h,20.0,neg,10.0,12.0,1.5,2.5,0.0,0.0,both,all,1286,-80.19498187927068,0.7019789117730515,38.49144634525661,-80.77138368521165,-2.281483278948111,2.552099533437014,19805.01812072931,-25.383707343146664
EURUSD,15min+1h_e20_neg_hm12_s1.5_t2.5_long,15min,1h,20.0,neg,10.0,12.0,1.5,2.5,0.0,0.0,long,all,1311,-80.19418589473844,0.6966358332619103,36.231884057971016,-80.51703089309531,-2.154684237616012,2.2974828375286043,19805.814105261557,-25.386859088358573
EURUSD,15min+1h_e20_neg_hm12_s1.5_t3.5_both,15min,1h,20.0,neg,10.0,12.0,1.5,3.5,0.0,0.0,both,all,1245,-80.16730986218498,0.6848182109015241,38.0722891566265,-80.51505552922642,-2.210104200351309,2.672289156626506,19832.69013781502,-25.415249088402646
EURUSD,15min+1h_e20_neg_hm12_s1.5_t3.5_long,15min,1h,20.0,neg,10.0,12.0,1.5,3.5,0.0,0.0,long,all,1286,-80.08076448245453,0.6789410630183071,35.84758942457232,-80.25856663211574,-2.1074803444805497,2.4704510108864697,19919.235517545472,-25.416220587037042
EURUSD,15min+1h_e20_neg_hm12_s2.0_t4.0_both,15min,1h,20.0,neg,10.0,12.0,2.0,4.0,0.0,0.0,both,all,1764,-80.05368496026769,0.6909468496902056,40.136054421768705,-80.31678855358832,-2.2644399306384173,2.9852607709750565,19946.315039732308,-25.387451816328728
EURUSD,15min+1h_e20_neg_hm12_s2.0_t4.0_long,15min,1h,20.0,neg,10.0,12.0,2.0,4.0,0.0,0.0,long,all,1422,-80.05747206433824,0.6500525311998709,36.49789029535865,-80.19127820388331,-2.4253473295806476,2.732770745428973,19942.527935661758,-25.484818682729184
EURUSD,15min+1h_e20_neg_hm25_s1.5_t2.5_both,15min,1h,20.0,neg,10.0,25.0,1.5,2.5,0.0,0.0,both,all,1393,-80.10118739608403,0.7213959306258884,38.908829863603735,-81.66476629560935,-2.2028315026493637,2.5635319454414933,19898.81260391597,-25.367148321103016
EURUSD,15min+1h_e20_neg_hm25_s1.5_t2.5_long,15min,1h,20.0,neg,10.0,25.0,1.5,2.5,0.0,0.0,long,all,1167,-80.07182888688178,0.6680691195955035,35.2185089974293,-80.89550204661077,-2.3418161180039663,2.279348757497858,19928.17111311823,-25.468520438350943
EURUSD,15min+1h_e20_neg_hm25_s1.5_t3.5_both,15min,1h,20.0,neg,10.0,25.0,1.5,3.5,0.0,0.0,both,all,1291,-80.05647301868497,0.6959578016936662,38.342370255615805,-81.23769091119783,-2.2278835985685213,2.7126258714175058,19943.526981315033,-25.411872052961147
EURUSD,15min+1h_e20_neg_hm25_s1.5_t3.5_long,15min,1h,20.0,neg,10.0,25.0,1.5,3.5,0.0,0.0,long,all,1140,-80.0555092293989,0.6418142440125414,35.0,-80.50995660010565,-2.2336449956660602,2.43859649122807,19944.49077060111,-25.51808302314883
EURUSD,15min+1h_e20_neg_hm25_s2.0_t4.0_both,15min,1h,20.0,neg,10.0,25.0,2.0,4.0,0.0,0.0,both,all,1609,-80.04226132810781,0.6858540956689743,39.34120571783716,-80.77305081937152,-2.406116985070592,2.9440646364201366,19957.73867189219,-25.41797724672674
EURUSD,15min+1h_e20_neg_hm25_s2.0_t4.0_long,15min,1h,20.0,neg,10.0,25.0,2.0,4.0,0.0,0.0,long,all,1211,-80.0342205923289,0.6046553368310214,35.01238645747316,-80.37785139263396,-2.7360858424121157,2.7192402972749794,19965.779407671114,-25.60484453732096
EURUSD,15min+1h_e25_zero_hm0_s1.5_t2.5_both,15min,1h,25.0,zero,0.0,0.0,1.5,2.5,0.0,0.0,both,all,1111,-80.11769023625767,0.6587232549026499,37.44374437443744,-80.40978471984019,-2.479227595252082,1.9666966696669668,19882.30976374232,-25.47429086098729
EURUSD,15min+1h_e25_zero_hm0_s1.5_t2.5_long,15min,1h,25.0,zero,0.0,0.0,1.5,2.5,0.0,0.0,long,all,1290,-80.00783474624598,0.6664532799764822,37.51937984496124,-80.21234176544539,-2.3382102696555798,1.6007751937984496,19992.165253754025,-25.44267386052645
EURUSD,15min+1h_e25_zero_hm0_s1.5_t3.5_both,15min,1h,25.0,zero,0.0,0.0,1.5,3.5,0.0,0.0,both,all,1096,-80.00414122676962,0.6600515880893509,37.22627737226277,-80.37263074614881,-2.3619875634907284,2.0611313868613137,19995.858773230386,-25.464941908693362
EURUSD,15min+1h_e25_zero_hm0_s1.5_t3.5_long,15min,1h,25.0,zero,0.0,0.0,1.5,3.5,0.0,0.0,long,all,1279,-80.12233657884326,0.6665001114150128,37.21657544956998,-80.40029386405752,-2.2506347843750403,1.7161845191555902,19877.663421156743,-25.4546549391785
EURUSD,15min+1h_e25_zero_hm0_s2.0_t4.0_both,15min,1h,25.0,zero,0.0,0.0,2.0,4.0,0.0,0.0,both,all,1735,-80.06205607896973,0.6900841969088769,39.481268011527376,-80.39569503075695,-2.4200399616948594,2.235734870317003,19937.943921030263,-25.393099552116876
EURUSD,15min+1h_e25_zero_hm0_s2.0_t4.0_long,15min,1h,25.0,zero,0.0,0.0,2.0,4.0,0.0,0.0,long,all,1769,-80.16309192920059,0.6875877810259284,38.04409270774449,-80.42877617786664,-2.4150185083178095,1.9027699265121538,19836.908070799414,-25.40470527171787
EURUSD,15min+1h_e25_zero_hm12_s1.5_t2.5_both,15min,1h,25.0,zero,0.0,12.0,1.5,2.5,0.0,0.0,both,all,1609,-80.05510830506996,0.7299987793909939,39.838408949658174,-80.5534607743887,-2.1855458002073624,1.848974518334369,19944.891694930036,-25.299345814700864
EURUSD,15min+1h_e25_zero_hm12_s1.5_t2.5_long,15min,1h,25.0,zero,0.0,12.0,1.5,2.5,0.0,0.0,long,all,1323,-80.07048707949056,0.687744845935435,36.281179138321995,-80.24838096682606,-2.3540393678102776,1.5449735449735449,19929.51292050944,-25.39339260701408
EURUSD,15min+1h_e25_zero_hm12_s1.5_t3.5_both,15min,1h,25.0,zero,0.0,12.0,1.5,3.5,0.0,0.0,both,all,1404,-80.0950502096455,0.7040638719193183,39.1025641025641,-80.40963005697192,-2.3207811733536987,1.9451566951566952,19904.949790354498,-25.360027530866404
EURUSD,15min+1h_e25_zero_hm12_s1.5_t3.5_long,15min,1h,25.0,zero,0.0,12.0,1.5,3.5,0.0,0.0,long,all,1208,-80.1375217973507,0.6657371520073566,35.9271523178808,-80.31481732251878,-2.3969761801176737,1.6672185430463575,19862.47820264931,-25.453750684776388
EURUSD,15min+1h_e25_zero_hm12_s2.0_t4.0_both,15min,1h,25.0,zero,0.0,12.0,2.0,4.0,0.0,0.0,both,all,1716,-80.02657556563206,0.6928918622418452,39.743589743589745,-80.25371207845801,-2.553459275536343,2.1054778554778553,19973.42443436795,-25.37898185015899
